event_id,urls,label
89779,http://www.mufoncms.com/files_jeud8334j/89779_submitter_file1__IMG698096998.jpg,kite
89783,http://www.mufoncms.com/files_jeud8334j/89783_submitter_file1__DepthOfField4.JPG,"flagpole, flagstaff"
89786,http://www.mufoncms.com/files_jeud8334j/89786_submitter_file1__2012090121.38.03.jpg,"spotlight, spot"
89853,http://www.mufoncms.com/files_jeud8334j/89853_submitter_file1__IMG20180128001755457.jpg,"nematode, nematode worm, roundworm"
89859,http://www.mufoncms.com/files_jeud8334j/89859_submitter_file1__IMG0063.PNG,obelisk
89860,http://www.mufoncms.com/files_jeud8334j/89860_submitter_file1__IMG0063.PNG,obelisk
89861,http://www.mufoncms.com/files_jeud8334j/89861_submitter_file1__6C5316B1DFAD4C57918D3A696155EB26.jpeg,"laptop, laptop computer"
89863,http://www.mufoncms.com/files_jeud8334j/89863_submitter_file1__Sun28January2018100423AMclear.JPG,"lakeside, lakeshore"
89868,http://www.mufoncms.com/files_jeud8334j/89868_submitter_file1__IMG20180121152900743.jpg,bubble
89871,http://www.mufoncms.com/files_jeud8334j/89871_submitter_file2__IMG5656.JPG,triumphal arch
89876,http://www.mufoncms.com/files_jeud8334j/89876_submitter_file1__IMG1466.JPG,cloak
89883,http://www.mufoncms.com/files_jeud8334j/89883_submitter_file1__20180128145939.jpg,"warplane, military plane"
89885,http://www.mufoncms.com/files_jeud8334j/89885_submitter_file2__20180124140726.jpg,"patio, terrace"
89887,http://www.mufoncms.com/files_jeud8334j/89887_submitter_file2__20180124140726.jpg,"patio, terrace"
89889,http://www.mufoncms.com/files_jeud8334j/89889_submitter_file1__IMG3573.PNG,"web site, website, internet site, site"
89893,http://www.mufoncms.com/files_jeud8334j/89893_submitter_file1__IMG0590.JPG,"parachute, chute"
89898,http://www.mufoncms.com/files_jeud8334j/89898_submitter_file1__AngelaKnealeJan252018.png,"spotlight, spot"
89899,http://www.mufoncms.com/files_jeud8334j/89899_submitter_file2__IMG26311.JPG,crane
89904,http://www.mufoncms.com/files_jeud8334j/89904_submitter_file1__screengrab15170983711531.png,"web site, website, internet site, site"
89905,http://www.mufoncms.com/files_jeud8334j/89905_submitter_file1__IMG4176.PNG,"spotlight, spot"
89945,http://www.mufoncms.com/files_jeud8334j/89945_submitter_file2__74C98B01648241B29D85872B7BB808DF.png,"lakeside, lakeshore"
89950,http://www.mufoncms.com/files_jeud8334j/89950_submitter_file1__2017082195115425.jpg,obelisk
89956,http://www.mufoncms.com/files_jeud8334j/89956_submitter_file1__20180131053145.jpg,"spotlight, spot"
89957,http://www.mufoncms.com/files_jeud8334j/89957_submitter_file1__20180131053145.jpg,"spotlight, spot"
89977,http://www.mufoncms.com/files_jeud8334j/89977_submitter_file1__IMG201711150838385691.jpg,"nematode, nematode worm, roundworm"
90004,http://www.mufoncms.com/files_jeud8334j/90004_submitter_file1__UFOCloudPic.jpg,car mirror
90017,http://www.mufoncms.com/files_jeud8334j/90017_submitter_file1__IMG20180204WA0004.jpg,velvet
90018,http://www.mufoncms.com/files_jeud8334j/90018_submitter_file1__IMG87462.JPG,jellyfish
90026,http://www.mufoncms.com/files_jeud8334j/90026_submitter_file1__28C8CAF8DDF34F249167F069F7C33B70.jpeg,"cinema, movie theater, movie theatre, movie house, picture palace"
90028,http://www.mufoncms.com/files_jeud8334j/90028_submitter_file2__ISSonLive20180205053932.jpg,planetarium
90037,http://www.mufoncms.com/files_jeud8334j/90037_submitter_file1__FBIMG1517744568713.jpg,"lakeside, lakeshore"
90051,http://www.mufoncms.com/files_jeud8334j/90051_submitter_file1__20180206073522HDR.jpg,"flagpole, flagstaff"
90058,http://www.mufoncms.com/files_jeud8334j/90058_submitter_file1__ufo.jpg,"nematode, nematode worm, roundworm"
90062,http://www.mufoncms.com/files_jeud8334j/90062_submitter_file1__AE5690CEA1744377BDC367F0410DE7D8.jpeg,pole
90064,http://www.mufoncms.com/files_jeud8334j/90064_submitter_file1__1231.jpeg,geyser
90072,http://www.mufoncms.com/files_jeud8334j/90072_submitter_file1__20180206184936.jpg,"nematode, nematode worm, roundworm"
90074,http://www.mufoncms.com/files_jeud8334j/90074_submitter_file1__20180206184936.jpg,"nematode, nematode worm, roundworm"
90076,http://www.mufoncms.com/files_jeud8334j/90076_submitter_file1__276647FA21BC479AB66281F86C9C0839.jpeg,"nematode, nematode worm, roundworm"
90079,http://www.mufoncms.com/files_jeud8334j/90079_submitter_file1__IMG20180206183122.jpg,volcano
90081,http://www.mufoncms.com/files_jeud8334j/90081_submitter_file1__1.jpg,"church, church building"
90082,http://www.mufoncms.com/files_jeud8334j/90082_submitter_file1__20180206183015.jpg,"nematode, nematode worm, roundworm"
90085,http://www.mufoncms.com/files_jeud8334j/90085_submitter_file1__Screenshot20180207014826.png,volcano
90090,http://www.mufoncms.com/files_jeud8334j/90090_submitter_file1__IMG0432.jpg,"traffic light, traffic signal, stoplight"
90095,http://www.mufoncms.com/files_jeud8334j/90095_submitter_file1__32E02885EF69457EAF3E70D32B7F891E.jpeg,"lakeside, lakeshore"
90099,http://www.mufoncms.com/files_jeud8334j/90099_submitter_file1__ufo1.jpg,"lakeside, lakeshore"
90104,http://www.mufoncms.com/files_jeud8334j/90104_submitter_file1__DSC00023.JPG,jellyfish
90107,http://www.mufoncms.com/files_jeud8334j/90107_submitter_file1__2E2305AB85F349C9891CC59130740028.png,manhole cover
90111,http://www.mufoncms.com/files_jeud8334j/90111_submitter_file2__Screenshot20180207234245.png,street sign
90112,http://www.mufoncms.com/files_jeud8334j/90112_submitter_file1__20180202135208.jpg,viaduct
90119,http://www.mufoncms.com/files_jeud8334j/90119_submitter_file1__20180131194552.jpg,"nematode, nematode worm, roundworm"
90131,http://www.mufoncms.com/files_jeud8334j/90131_submitter_file1__981764D39E5F428EA95F0924516CE890.png,"parachute, chute"
90132,http://www.mufoncms.com/files_jeud8334j/90132_submitter_file1__ufo.jpg,"cliff, drop, drop-off"
90135,http://www.mufoncms.com/files_jeud8334j/90135_submitter_file1__image.jpg,"mobile home, manufactured home"
90138,http://www.mufoncms.com/files_jeud8334j/90138_submitter_file1__LakefrontUfoPenrose.jpg,suspension bridge
90144,http://www.mufoncms.com/files_jeud8334j/90144_submitter_file1__objextintrails.jpg,wing
90151,http://www.mufoncms.com/files_jeud8334j/90151_submitter_file3__IMG2583.JPG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea"
90158,http://www.mufoncms.com/files_jeud8334j/90158_submitter_file1__20160709202741.jpg,car mirror
90162,http://www.mufoncms.com/files_jeud8334j/90162_submitter_file1__IMG4815.JPG,geyser
90167,http://www.mufoncms.com/files_jeud8334j/90167_submitter_file1__Screenshot1518304090653.jpg,magnetic compass
90180,http://www.mufoncms.com/files_jeud8334j/90180_submitter_file1__Screenshot20180211133853.jpg,barn
90184,http://www.mufoncms.com/files_jeud8334j/90184_submitter_file1__20180202003121.jpg,"container ship, containership, container vessel"
90191,http://www.mufoncms.com/files_jeud8334j/90191_submitter_file1__IMG8150.JPG,pier
90196,http://www.mufoncms.com/files_jeud8334j/90196_submitter_file3__20180207191754.jpg,volcano
90203,http://www.mufoncms.com/files_jeud8334j/90203_submitter_file1__ufo.jpg,"bell cote, bell cot"
90217,http://www.mufoncms.com/files_jeud8334j/90217_submitter_file1__28053380202590190324196719752393n.jpg,"nematode, nematode worm, roundworm"
90223,http://www.mufoncms.com/files_jeud8334j/90223_submitter_file2__20180129024805.jpg,"spotlight, spot"
90225,http://www.mufoncms.com/files_jeud8334j/90225_submitter_file1__NightSkyZoomunedited.jpg,torch
90235,http://www.mufoncms.com/files_jeud8334j/90235_submitter_file1__680AF9DD4AF147A2867AC614B906E1B5.png,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
90237,http://www.mufoncms.com/files_jeud8334j/90237_submitter_file1__20180214222110.jpg,"nematode, nematode worm, roundworm"
90239,http://www.mufoncms.com/files_jeud8334j/90239_submitter_file1__ScreenShot20180214at7.42.47PM.png,"drilling platform, offshore rig"
90251,http://www.mufoncms.com/files_jeud8334j/90251_submitter_file1__Screenshot20180215201434.jpg,"spotlight, spot"
90264,http://www.mufoncms.com/files_jeud8334j/90264_submitter_file1__fountainhills.jpg,"seashore, coast, seacoast, sea-coast"
90266,http://www.mufoncms.com/files_jeud8334j/90266_submitter_file1__UFO.JPG,"flagpole, flagstaff"
90269,http://www.mufoncms.com/files_jeud8334j/90269_submitter_file1__PIC1isawgreenlightloweringneedszoomedin.jpg,"spotlight, spot"
90270,http://www.mufoncms.com/files_jeud8334j/90270_submitter_file1__23EC0D89BB8243CE9D47F8C7BA2C581B.jpeg,jellyfish
90271,http://www.mufoncms.com/files_jeud8334j/90271_submitter_file1__IMG20180131162246.jpg,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
90277,http://www.mufoncms.com/files_jeud8334j/90277_submitter_file1__20170724110829.jpg,shower curtain
90286,http://www.mufoncms.com/files_jeud8334j/90286_submitter_file1__15189629330425666845.jpg,"handkerchief, hankie, hanky, hankey"
90287,http://www.mufoncms.com/files_jeud8334j/90287_submitter_file1__4953DB2F337A4CBAADB3CE7E9792B33A.jpeg,wing
90289,http://www.mufoncms.com/files_jeud8334j/90289_submitter_file1__20180101015557.jpg,balloon
90290,http://www.mufoncms.com/files_jeud8334j/90290_submitter_file2__IMG19071.JPG,"nematode, nematode worm, roundworm"
90293,http://www.mufoncms.com/files_jeud8334j/90293_submitter_file1__1copywitharrow.jpg,"airship, dirigible"
90300,http://www.mufoncms.com/files_jeud8334j/90300_submitter_file1__fotonoexif.jpg,wing
90368,http://www.mufoncms.com/files_jeud8334j/90368_submitter_file1__20171117155446.jpg,alp
90408,http://www.mufoncms.com/files_jeud8334j/90408_submitter_file1__ufo.png,whistle
90409,http://www.mufoncms.com/files_jeud8334j/90409_submitter_file1__auburnufofeb2418.jpg,rapeseed
90418,http://www.mufoncms.com/files_jeud8334j/90418_submitter_file1__thumbnail.jpg,obelisk
90421,http://www.mufoncms.com/files_jeud8334j/90421_submitter_file1__IMG2018022416514901.jpeg,"airship, dirigible"
90425,http://www.mufoncms.com/files_jeud8334j/90425_submitter_file1__IMG0366.JPG,matchstick
90428,http://www.mufoncms.com/files_jeud8334j/90428_submitter_file1__DSCN1957.jpg,"hook, claw"
90496,http://www.mufoncms.com/files_jeud8334j/90496_submitter_file1__IMG9226.PNG,"sandbar, sand bar"
90502,http://www.mufoncms.com/files_jeud8334j/90502_submitter_file1__281519753242966.jpeg,"traffic light, traffic signal, stoplight"
90503,http://www.mufoncms.com/files_jeud8334j/90503_submitter_file2__IMG84841.JPG,alp
90504,http://www.mufoncms.com/files_jeud8334j/90504_submitter_file1__UFOOriginal21818.jpeg,pole
90505,http://www.mufoncms.com/files_jeud8334j/90505_submitter_file1__ufo1.jpg,water snake
90507,http://www.mufoncms.com/files_jeud8334j/90507_submitter_file1__DSC02398.JPG,"nematode, nematode worm, roundworm"
90511,http://www.mufoncms.com/files_jeud8334j/90511_submitter_file1__F7EC3EEEE42C4C4AA20C3B30CAB65964.jpeg,hay
90513,http://www.mufoncms.com/files_jeud8334j/90513_submitter_file1__FBIMG1519997081075.jpg,jellyfish
90524,http://www.mufoncms.com/files_jeud8334j/90524_submitter_file1__20180302214326.jpg,tennis ball
90525,http://www.mufoncms.com/files_jeud8334j/90525_submitter_file1__1029111430.jpg,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
90526,http://www.mufoncms.com/files_jeud8334j/90526_submitter_file1__1029111430.jpg,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
90527,http://www.mufoncms.com/files_jeud8334j/90527_submitter_file1__1029111430.jpg,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
90536,http://www.mufoncms.com/files_jeud8334j/90536_submitter_file1__IMG0006.jpg,"submarine, pigboat, sub, U-boat"
90539,http://www.mufoncms.com/files_jeud8334j/90539_submitter_file1__KMC0366.JPG,pole
90541,http://www.mufoncms.com/files_jeud8334j/90541_submitter_file1__IMG3658.JPG,castle
90543,http://www.mufoncms.com/files_jeud8334j/90543_submitter_file1__102B1B4E9365479C82AB5711D6398075.jpeg,barn
90557,http://www.mufoncms.com/files_jeud8334j/90557_submitter_file1__20180304125753HDR.jpg,crane
90560,http://www.mufoncms.com/files_jeud8334j/90560_submitter_file1__image1.JPG,volcano
90564,http://www.mufoncms.com/files_jeud8334j/90564_submitter_file1__IMG3337.jpg,kite
90565,http://www.mufoncms.com/files_jeud8334j/90565_submitter_file1__IMG3862.JPG,"beacon, lighthouse, beacon light, pharos"
90568,http://www.mufoncms.com/files_jeud8334j/90568_submitter_file2__DSC00823.JPG,"nematode, nematode worm, roundworm"
90570,http://www.mufoncms.com/files_jeud8334j/90570_submitter_file2__Screenshot20180304222356.png,monitor
90581,http://www.mufoncms.com/files_jeud8334j/90581_submitter_file1__ALIENSSIGHTINGJANUARY26TH2018INORLANDOFLORIDAMAGICMOUNTAIN.JPG,geyser
90582,http://www.mufoncms.com/files_jeud8334j/90582_submitter_file1__20180305131729.jpg,tick
90587,http://www.mufoncms.com/files_jeud8334j/90587_submitter_file1__20170327082608.jpg,alp
90588,http://www.mufoncms.com/files_jeud8334j/90588_submitter_file1__20180305174334.jpg,"snowplow, snowplough"
90599,http://www.mufoncms.com/files_jeud8334j/90599_submitter_file1__IMG6789.JPG,jellyfish
90611,http://www.mufoncms.com/files_jeud8334j/90611_submitter_file1__Mar62018730PMSpringHill.png,bubble
90613,http://www.mufoncms.com/files_jeud8334j/90613_submitter_file1__IMG3442.PNG,"seashore, coast, seacoast, sea-coast"
90617,http://www.mufoncms.com/files_jeud8334j/90617_submitter_file1__20160907192832.jpg,"lakeside, lakeshore"
90621,http://www.mufoncms.com/files_jeud8334j/90621_submitter_file2__201709182.png,geyser
90623,http://www.mufoncms.com/files_jeud8334j/90623_submitter_file1__BRIGHTLIGHT.jpg,"lakeside, lakeshore"
90697,http://www.mufoncms.com/files_jeud8334j/90697_submitter_file1__IMG2967.JPG,fountain
90700,http://www.mufoncms.com/files_jeud8334j/90700_submitter_file1__20180311001313.jpg,digital clock
90707,http://www.mufoncms.com/files_jeud8334j/90707_submitter_file1__20171002113443.jpg,"traffic light, traffic signal, stoplight"
90708,http://www.mufoncms.com/files_jeud8334j/90708_submitter_file1__3C267D7CA33841658383676EB0D2D642.jpeg,chainlink fence
90710,http://www.mufoncms.com/files_jeud8334j/90710_submitter_file2__1.jpg,"nematode, nematode worm, roundworm"
90721,http://www.mufoncms.com/files_jeud8334j/90721_submitter_file1__ORIGINALPHOTOGRAPHc18.jpg,rapeseed
90722,http://www.mufoncms.com/files_jeud8334j/90722_submitter_file1__20180308180131.jpg,alp
90725,http://www.mufoncms.com/files_jeud8334j/90725_submitter_file1__20180311180223.jpg,window screen
90728,http://www.mufoncms.com/files_jeud8334j/90728_submitter_file1__97F6CFA923EA4B488AA7ED6B1263E033.jpeg,tray
90729,http://www.mufoncms.com/files_jeud8334j/90729_submitter_file1__IMG1256.JPG,"seashore, coast, seacoast, sea-coast"
90731,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file1__DC343D14209140D3B8AADD95EE49EA0D.png,"jean, blue jean, denim"
90732,http://www.mufoncms.com/files_jeud8334j/90732_submitter_file1__Untitled.png,comic book
90737,http://www.mufoncms.com/files_jeud8334j/90737_submitter_file1__20180312195640.jpg,"snowplow, snowplough"
90741,http://www.mufoncms.com/files_jeud8334j/90741_submitter_file1__IMG6688.jpeg,balloon
90742,http://www.mufoncms.com/files_jeud8334j/90742_submitter_file1__unnamed.jpg,menu
90743,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file1__IMG2605.JPG,stingray
90745,http://www.mufoncms.com/files_jeud8334j/90745_submitter_file1__81C2085E830B4BA18262A44A7836A559.jpeg,jack-o'-lantern
90747,http://www.mufoncms.com/files_jeud8334j/90747_submitter_file1__IMG2018031309363301.jpg,water tower
90749,http://www.mufoncms.com/files_jeud8334j/90749_submitter_file2__image2.jpg,volcano
90760,http://www.mufoncms.com/files_jeud8334j/90760_submitter_file1__locate.JPG,"worm fence, snake fence, snake-rail fence, Virginia fence"
90831,http://www.mufoncms.com/files_jeud8334j/90831_submitter_file1__IMG3783.jpg,"cockroach, roach"
90833,http://www.mufoncms.com/files_jeud8334j/90833_submitter_file1__20180317222739.png,bubble
90835,http://www.mufoncms.com/files_jeud8334j/90835_submitter_file1__Scan20180317.jpg,"binder, ring-binder"
90837,http://www.mufoncms.com/files_jeud8334j/90837_submitter_file1__UnknownObject20180317.png,"puck, hockey puck"
90840,http://www.mufoncms.com/files_jeud8334j/90840_submitter_file1__A09F227AC9474A83970AE978331BEE61.jpeg,"spotlight, spot"
90850,http://www.mufoncms.com/files_jeud8334j/90850_submitter_file1__20180318141449.jpg,"spotlight, spot"
90852,http://www.mufoncms.com/files_jeud8334j/90852_submitter_file1__20180318065726.jpg,wing
90854,http://www.mufoncms.com/files_jeud8334j/90854_submitter_file1__201802260606223inaV.jpg,wing
90855,http://www.mufoncms.com/files_jeud8334j/90855_submitter_file1__20180318130922.jpg,obelisk
90899,http://www.mufoncms.com/files_jeud8334j/90899_submitter_file1__20180317115756.jpg,alp
90902,http://www.mufoncms.com/files_jeud8334j/90902_submitter_file1__UFOsighting.jpg,"puck, hockey puck"
90905,http://www.mufoncms.com/files_jeud8334j/90905_submitter_file1__E822AF7AECB642DCA7A91493D1320033.jpeg,fireboat
90906,http://www.mufoncms.com/files_jeud8334j/90906_submitter_file1__Frame128.jpg,"tricycle, trike, velocipede"
90907,http://www.mufoncms.com/files_jeud8334j/90907_submitter_file1__Frame128.jpg,"tricycle, trike, velocipede"
90909,http://www.mufoncms.com/files_jeud8334j/90909_submitter_file3__0BDC70A43E1841E8B8631320B8B0DD40.jpeg,"parachute, chute"
90915,http://www.mufoncms.com/files_jeud8334j/90915_submitter_file1__51307submitterfile1DSC0069.jpg,"liner, ocean liner"
90919,http://www.mufoncms.com/files_jeud8334j/90919_submitter_file1__download20180321094730.jpg,rapeseed
90921,http://www.mufoncms.com/files_jeud8334j/90921_submitter_file1__WP20180221153253Pro.jpg,"lakeside, lakeshore"
90925,http://www.mufoncms.com/files_jeud8334j/90925_submitter_file1__SAM2902.JPG,iPod
90926,http://www.mufoncms.com/files_jeud8334j/90926_submitter_file1__Nic.UFOOrig.jpg,"patio, terrace"
90928,http://www.mufoncms.com/files_jeud8334j/90928_submitter_file1__IMG6762.JPG,"traffic light, traffic signal, stoplight"
