urls,caption,event_id
http://www.mufoncms.com/files_jeud8334j/88399_submitter_file1__F82BC877565B4FA1A1A5EC26DE4CB010.jpeg,a black and white photo of a street light,88399
http://www.mufoncms.com/files_jeud8334j/88393_submitter_file1__DSC04705.JPG,a large body of water with a clock on top of it .,88393
http://www.mufoncms.com/files_jeud8334j/88392_submitter_file2__IMG8564.JPG,a train on a train track with a sky background,88392
http://www.mufoncms.com/files_jeud8334j/88384_submitter_file1__PurplelightoverNorthernBlvd.40thAvenuesubwaytrack.jpg,a large building with a clock on it,88384
http://www.mufoncms.com/files_jeud8334j/88380_submitter_file2__Screenshot20171127180118.png,a black and white photo of a white clock,88380
http://www.mufoncms.com/files_jeud8334j/88375_submitter_file1__IMG3657.jpg,a bird perched on top of a tree .,88375
http://www.mufoncms.com/files_jeud8334j/70638_submitter_file1__SeptUFO161.JPGa.jpg,a building with a clock on the top of it .,70638
http://www.mufoncms.com/files_jeud8334j/70635_submitter_file1__IMG09591.JPG,a large building with a clock on it .,70635
http://www.mufoncms.com/files_jeud8334j/70627_submitter_file1__image.jpg,a night view of a city street at night .,70627
http://www.mufoncms.com/files_jeud8334j/70619_submitter_file1__120048488454701788934411475577813740262111n.jpg,a city street filled with lots of traffic .,70619
http://www.mufoncms.com/files_jeud8334j/80934_submitter_file1__P20161212210753.jpg,a night view of a clock tower in the night .,80934
http://www.mufoncms.com/files_jeud8334j/80930_submitter_file1__20160816194926.jpg,a picture of a building with a large window .,80930
http://www.mufoncms.com/files_jeud8334j/80929_submitter_file1__20150524183121.jpg,a plane flying over a snow covered mountain .,80929
http://www.mufoncms.com/files_jeud8334j/80922_submitter_file1__IMG8423.JPG,a group of kites flying in the sky .,80922
http://www.mufoncms.com/files_jeud8334j/80917_submitter_file2__P1110991.JPG,a cake made to look like a train .,80917
http://www.mufoncms.com/files_jeud8334j/80915_submitter_file1__IMG0614.JPG,a flock of birds flying through a cloudy sky .,80915
http://www.mufoncms.com/files_jeud8334j/80914_submitter_file1__IMG0614.JPG,a flock of birds flying through a cloudy sky .,80914
http://www.mufoncms.com/files_jeud8334j/80904_submitter_file1__20161209144742.jpg,a plane flying in the sky over some trees .,80904
http://www.mufoncms.com/files_jeud8334j/79737_submitter_file1__20161006202506.jpg,a street light that is on a pole .,79737
http://www.mufoncms.com/files_jeud8334j/79735_submitter_file1__20161005181057.jpg,a group of people standing on top of a lush green field .,79735
http://www.mufoncms.com/files_jeud8334j/79733_submitter_file1__201610101845531.jpg,a boat floating on top of a body of water .,79733
http://www.mufoncms.com/files_jeud8334j/79723_submitter_file1__newspacevehicle.png,a clock that is on the side of a building .,79723
http://www.mufoncms.com/files_jeud8334j/79722_submitter_file1__IMG3475.JPG,a car is parked on the side of the road .,79722
http://www.mufoncms.com/files_jeud8334j/79719_submitter_file1__cellphone002.jpg,a large jetliner flying over a large building .,79719
http://www.mufoncms.com/files_jeud8334j/79716_submitter_file1__UFO.jpg,a stop light that is on a pole .,79716
http://www.mufoncms.com/files_jeud8334j/79713_submitter_file1__IMG0980.JPG,a sign that says `` <UNK> '' on a wall .,79713
http://www.mufoncms.com/files_jeud8334j/79712_submitter_file1__NightVisionUFO.jpg,a close up of a person holding a pair of scissors,79712
http://www.mufoncms.com/files_jeud8334j/84456_submitter_file1__20170616190855HDR.jpg,a clock tower in the middle of a mountain .,84456
http://www.mufoncms.com/files_jeud8334j/84453_submitter_file1__image.jpg,a black and white photo of a person in a dark room .,84453
http://www.mufoncms.com/files_jeud8334j/84452_submitter_file1__IMG2182.JPG,a person flying a kite in a cloudy sky .,84452
http://www.mufoncms.com/files_jeud8334j/84451_submitter_file1__Screenshot20170618004529.png,an airplane flying over a snow covered mountain .,84451
http://www.mufoncms.com/files_jeud8334j/84450_submitter_file3__IMG9830.JPG,a person flying a kite in a cloudy sky .,84450
http://www.mufoncms.com/files_jeud8334j/84441_submitter_file1__0Js8ziqncEOTxnQ2FQcjoCN4WnoaWVKzu8U0MGUW4pX92IB.jpg,a blurry image of a person on a motorcycle .,84441
http://www.mufoncms.com/files_jeud8334j/70420_submitter_file1__IMG20140722173754.jpg,a plane is flying over a large building .,70420
http://www.mufoncms.com/files_jeud8334j/70419_submitter_file1__IMG20140722173754.jpg,a plane is flying over a large building .,70419
http://www.mufoncms.com/files_jeud8334j/70414_submitter_file5__image.jpg,a person flying a kite in a park .,70414
http://www.mufoncms.com/files_jeud8334j/70407_submitter_file1__004.JPG,a kite flying in the sky with a sky background,70407
http://www.mufoncms.com/files_jeud8334j/71275_submitter_file1__IMG20151008150848.jpg,a plane flying in the sky over some trees .,71275
http://www.mufoncms.com/files_jeud8334j/71272_submitter_file1__IMG0010.JPG,a bird flying in the sky over a city .,71272
http://www.mufoncms.com/files_jeud8334j/71262_submitter_file1__191.JPG,a red stop sign sitting on the side of a road .,71262
http://www.mufoncms.com/files_jeud8334j/71261_submitter_file4__IMG0001.JPG,a person is flying a kite in the sky .,71261
http://www.mufoncms.com/files_jeud8334j/71256_submitter_file1__1004766.JPG,a black and white photo of a street light .,71256
http://www.mufoncms.com/files_jeud8334j/71254_submitter_file1__image.jpeg,a small plane flying over a body of water .,71254
http://www.mufoncms.com/files_jeud8334j/83388_submitter_file1__1.LuminousLightDiscPhotograph1ContrastAdjust.jpg,a blue and white bird flying in the sky .,83388
http://www.mufoncms.com/files_jeud8334j/83387_submitter_file1__1.FourWhiteCigarUFOsOriginal.JPG,a small plane flying over a body of water .,83387
http://www.mufoncms.com/files_jeud8334j/83381_submitter_file2__20170426231627.jpg,a large building with a clock on it .,83381
http://www.mufoncms.com/files_jeud8334j/83380_submitter_file1__04192017lightinsky.jpg,a kite flying in the sky with a sky background,83380
http://www.mufoncms.com/files_jeud8334j/83374_submitter_file1__IMG5504.JPG,a plane flying in the sky with a sky background,83374
http://www.mufoncms.com/files_jeud8334j/83367_submitter_file1__1.EggShapedUFOWithPulsingLightPhotograph1Original.JPG,a bird flying in the sky with a sky background,83367
http://www.mufoncms.com/files_jeud8334j/83366_submitter_file1__20170423102242.jpg,a plane flying in the air with a sky background,83366
http://www.mufoncms.com/files_jeud8334j/83365_submitter_file1__1.TeignmouthDevonUFOOriginalCroped.jpg,a view of a city with a large clock tower .,83365
http://www.mufoncms.com/files_jeud8334j/83364_submitter_file1__1.ReceiverTypeUFOOriginal.JPG,a black and white photo of a street light .,83364
http://www.mufoncms.com/files_jeud8334j/75157_submitter_file1__received10205675301715282.jpeg,a traffic light on a city street at night,75157
http://www.mufoncms.com/files_jeud8334j/75145_submitter_file1__image.jpg,a group of people standing on top of a beach .,75145
http://www.mufoncms.com/files_jeud8334j/75136_submitter_file1__FullSizeRender.jpg,a red and white bird flying in the air .,75136
http://www.mufoncms.com/files_jeud8334j/75131_submitter_file1__pic1.jpg,a person flying a kite in a cloudy sky .,75131
http://www.mufoncms.com/files_jeud8334j/75130_submitter_file1__image.jpeg,a large boat in a body of water,75130
http://www.mufoncms.com/files_jeud8334j/85382_submitter_file1__IMG20170716202055.jpg,a bunch of birds that are sitting on a roof .,85382
http://www.mufoncms.com/files_jeud8334j/85377_submitter_file1__106554005196894214995088452702696687187574o.jpg,a group of people flying kites in a park .,85377
http://www.mufoncms.com/files_jeud8334j/85368_submitter_file1__IMG0714.PNG,a kite flying in the sky with a sky background,85368
http://www.mufoncms.com/files_jeud8334j/85366_submitter_file1__IMG0714.PNG,a kite flying in the sky with a sky background,85366
http://www.mufoncms.com/files_jeud8334j/85357_submitter_file1__20170722205306LC14.jpg,a view of a city from the top of a building .,85357
http://www.mufoncms.com/files_jeud8334j/85356_submitter_file1__DSCN31571.JPG,a street light with a red light on it,85356
http://www.mufoncms.com/files_jeud8334j/75707_submitter_file1__3.jpg,a red stop sign sitting on the side of a road .,75707
http://www.mufoncms.com/files_jeud8334j/75699_submitter_file1__DSC0105.JPG,a kite flying in the sky with a sky background,75699
http://www.mufoncms.com/files_jeud8334j/75698_submitter_file1__UFONewtownCT2010.JPG,a red and white fire hydrant sitting in the middle of a field .,75698
http://www.mufoncms.com/files_jeud8334j/75694_submitter_file1__20160408083627.jpg,a group of cars parked on the side of the road .,75694
http://www.mufoncms.com/files_jeud8334j/75690_submitter_file1__image.jpeg,a person riding a skate board at a skate park,75690
http://www.mufoncms.com/files_jeud8334j/75688_submitter_file2__DSCN0346.JPG,a black and white photo of a clock tower .,75688
http://www.mufoncms.com/files_jeud8334j/75687_submitter_file1__image.png,a black and white photo of a street light .,75687
http://www.mufoncms.com/files_jeud8334j/83111_submitter_file1__ufoovergaardaz.jpg,a plane flying in the sky over a city .,83111
http://www.mufoncms.com/files_jeud8334j/83109_submitter_file1__location.jpg,a group of people standing on top of a snow covered slope .,83109
http://www.mufoncms.com/files_jeud8334j/83100_submitter_file1__20170411115938001.jpg,a tree in the middle of a park .,83100
http://www.mufoncms.com/files_jeud8334j/83098_submitter_file1__0411171826.jpg,a view of a city skyline from a plane .,83098
http://www.mufoncms.com/files_jeud8334j/83095_submitter_file1__20170411195444.jpg,a view of a city street at sunset .,83095
http://www.mufoncms.com/files_jeud8334j/71640_submitter_file1__ScreenShot20151018at11.12.37AM.png,a plane flying in the sky with a sky background,71640
http://www.mufoncms.com/files_jeud8334j/71638_submitter_file1__Oct17201513552pm.jpg,a view of a city street from a plane .,71638
http://www.mufoncms.com/files_jeud8334j/71636_submitter_file1__image.jpeg,a car driving down a road with a traffic light .,71636
http://www.mufoncms.com/files_jeud8334j/71634_submitter_file1__20131216184035.JPG,a group of people flying kites in a field .,71634
http://www.mufoncms.com/files_jeud8334j/71633_submitter_file1__vshapedpinemanor.jpg,a black and white photo of a clock,71633
http://www.mufoncms.com/files_jeud8334j/75681_submitter_file1__Boules.JPG,a view of a city skyline from a plane .,75681
http://www.mufoncms.com/files_jeud8334j/75674_submitter_file1__SDC13574.JPG,a person flying a kite in a field .,75674
http://www.mufoncms.com/files_jeud8334j/75673_submitter_file1__20160406133728.jpg,a white wall mounted to the side of a building .,75673
http://www.mufoncms.com/files_jeud8334j/75661_submitter_file1__IMG0869.JPG,a black and white photo of a <UNK>,75661
http://www.mufoncms.com/files_jeud8334j/75655_submitter_file1__ISS1.jpg,a picture of a traffic light in a city .,75655
http://www.mufoncms.com/files_jeud8334j/85007_submitter_file1__IMG20170702052901.jpg,a view of a street light from a window .,85007
http://www.mufoncms.com/files_jeud8334j/85000_submitter_file1__1499B95192554E859FFC8F8BD300B2CC.JPG,a view of a city street from a car .,85000
http://www.mufoncms.com/files_jeud8334j/84999_submitter_file1__Screenshot20170708221941.png,a couple of birds that are flying in the air .,84999
http://www.mufoncms.com/files_jeud8334j/84993_submitter_file1__UFO3.JPG,a view of a city skyline from a plane .,84993
http://www.mufoncms.com/files_jeud8334j/84991_submitter_file5__Indentationonleftinnerleg.jpg,a close up of a pair of scissors,84991
http://www.mufoncms.com/files_jeud8334j/84985_submitter_file1__P1050206bola.JPG,a kite flying in the sky with a sky background,84985
http://www.mufoncms.com/files_jeud8334j/84979_submitter_file1__20170525211215.jpg,a kite flying in the sky over a city .,84979
http://www.mufoncms.com/files_jeud8334j/84976_submitter_file1__IMG20170702170930342.jpg,a stop sign on the side of the road .,84976
http://www.mufoncms.com/files_jeud8334j/84974_submitter_file1__IMG20140703120848.jpg,a person flying a kite in the sky .,84974
http://www.mufoncms.com/files_jeud8334j/89752_submitter_file1__20180122220050.JPG,a group of people standing on top of a sandy beach .,89752
http://www.mufoncms.com/files_jeud8334j/89749_submitter_file1__Capture20180123063036.png,a blue and white kite flying in a blue sky .,89749
http://www.mufoncms.com/files_jeud8334j/89744_submitter_file1__Screenshot20180121002501.png,an airplane flying in the sky over a city .,89744
http://www.mufoncms.com/files_jeud8334j/89738_submitter_file1__received10213722541692040.jpeg,a group of people standing on top of a grass field .,89738
http://www.mufoncms.com/files_jeud8334j/89731_submitter_file1__20180104140829.jpg,a view of a city street from a window .,89731
http://www.mufoncms.com/files_jeud8334j/89723_submitter_file1__ufomap.jpg,a close up of a pair of scissors,89723
http://www.mufoncms.com/files_jeud8334j/89722_submitter_file1__PSX20180121183356.jpg,a large group of people in a large room .,89722
http://www.mufoncms.com/files_jeud8334j/80253_submitter_file1__UFO102220160924.png,a flock of birds sitting on top of a traffic light .,80253
http://www.mufoncms.com/files_jeud8334j/80249_submitter_file1__IMG3875.JPG,a traffic light suspended over a city street .,80249
http://www.mufoncms.com/files_jeud8334j/80243_submitter_file1__U.jpg,a close up of a white and black scissors .,80243
http://www.mufoncms.com/files_jeud8334j/80238_submitter_file2__MaplewoodParkWPAFB.png,a group of people standing next to a train .,80238
http://www.mufoncms.com/files_jeud8334j/80236_submitter_file2__IMG1880.JPG,a plane flying in the sky with a sky background,80236
http://www.mufoncms.com/files_jeud8334j/80235_submitter_file1__skriverimap.png,a black and white photo of a plane flying in the sky .,80235
http://www.mufoncms.com/files_jeud8334j/80233_submitter_file1__IMG20140910171852.jpg,a car driving down a street next to a traffic light .,80233
http://www.mufoncms.com/files_jeud8334j/70031_submitter_file1__UFOsoverCapitolBuilding.jpg,a city street filled with lots of traffic .,70031
http://www.mufoncms.com/files_jeud8334j/70029_submitter_file1__sight.png,a bird flying in the air with a sky background,70029
